id,type,name,x,y,score
10544,버스정류장,강남역도시에빛,127.0289421,37.49477522,0.0
10545,버스정류장,KT삼거리,127.029738,37.47262395,0.0
10546,버스정류장,KT연구개발센터정문,127.0300614,37.47055154,0.0
10547,버스정류장,형촌마을입구,127.0226231,37.46248005,0.0
10548,버스정류장,서초호반써밋,127.0146461,37.4575697,0.0
10549,버스정류장,LH서초아파트,127.0253699,37.4601382,0.0
10550,버스정류장,서초포레스타5단지정문,127.0582967,37.45124677,0.0
10551,버스정류장,서초호반써밋,127.0151999,37.45635887,0.0
10552,버스정류장,서초포레스타3단지후문,127.0594664,37.45358046,0.0
10553,버스정류장,서초힐스아파트,127.019194,37.456285,0.0
10554,버스정류장,LH3.4단지,127.0228714,37.45796273,0.0
10556,버스정류장,강남역서초현대타워앞,127.0281051,37.49653924,0.0
10557,버스정류장,강남역우리은행,127.0285205,37.49566389,0.0
10558,버스정류장,강남역티월드,127.0289856,37.49468552,0.0
10559,버스정류장,LH5단지,127.0240826,37.45945897,0.0
10560,버스정류장,LH3.4단지,127.0227583,37.45798232,0.0
10561,버스정류장,서초힐스아파트,127.0173746,37.45608463,0.0
10562,버스정류장,성촌마을입구,127.0252095,37.46476798,0.0
10563,버스정류장,2호선교대역7번출구,127.0145718,37.49406836,0.0
10566,버스정류장,남부터미널.기쁨병원,127.0177694,37.48192739,0.0
10567,버스정류장,일동제약사거리,127.0379506,37.47987374,0.0
10568,버스정류장,삼성전자서울R&D,127.022689,37.46589235,0.0
10569,버스정류장,대교방송,126.9831137,37.47706254,0.0
10570,버스정류장,KT연구개발센터,127.0301238,37.47048506,0.0
10571,버스정류장,네이처힐.LH서초아파트,127.0239328,37.46033777,0.0
10572,버스정류장,서초호반써밋,127.0153001,37.45641032,0.0
10573,버스정류장,한신2차후문,127.0052307,37.51206287,0.0
10574,버스정류장,서초아트자이아파트,127.0109671,37.48508911,0.0
10576,버스정류장,신사동.더리버사이드호텔,127.0189676,37.51775197,0.0
10577,버스정류장,교대역,127.0156756,37.49418271,0.0
10578,버스정류장,서초고후문,127.0045331,37.48926052,0.0
10579,버스정류장,우성아파트,127.032012,37.47459611,0.0
10580,버스정류장,내방역1번출구,126.9949939,37.48807001,0.0
10581,버스정류장,교보타워앞,127.0249422,37.50324888,0.0
10582,버스정류장,잠원역,127.0115159,37.51293612,0.0
10584,버스정류장,서울시인재개발원,127.021662,37.48272257,0.0
10585,버스정류장,한신2차정문,127.0030088,37.50858055,0.0
10587,버스정류장,롯데칠성,127.0248549,37.49541808,0.0
10588,버스정류장,kt연구소,127.0306111,37.47168148,0.0
10589,버스정류장,오거리,126.9968192,37.48860096,0.0
10590,버스정류장,사당역,126.9827358,37.47650103,0.0
10591,버스정류장,강남역.서초초교앞,127.026569,37.49980287,0.0
10592,버스정류장,사당역14번출구,126.9829132,37.47666333,0.0
10593,버스정류장,경원중학교,127.0093463,37.51190999,0.0
10594,버스정류장,외교안보연구원.서초구청,127.0305037,37.48397456,0.0
10595,버스정류장,호남고속.신세계,127.0033421,37.5057468,0.0
10596,버스정류장,서울고사거리,127.0042229,37.48306577,0.0
10598,버스정류장,강남역.삼성전자,127.0278812,37.49701244,0.0
10599,버스정류장,반포종합운동장,126.996461,37.50039559,0.0
10600,버스정류장,반포종합운동장,126.9962557,37.49938121,0.0
10602,버스정류장,서초구청,127.032365,37.48423692,0.0
10603,버스정류장,경남상가,126.9998548,37.50463178,0.0
10604,버스정류장,제약회관,127.0018175,37.48225754,0.0
10605,버스정류장,진흥아파트,127.0227218,37.49649075,0.0
10607,버스정류장,황실자이아파트,126.9985479,37.48919876,0.0
10608,버스정류장,우성아파트사거리,127.0294803,37.49366364,0.0
10609,버스정류장,서초역4번출구,127.0067758,37.49149367,0.0
10611,버스정류장,반포2동주민센터,126.9970089,37.50395678,0.0
10612,버스정류장,방배(백석예술대)역2번출구,126.9980266,37.48065623,0.0
10613,버스정류장,무지개아파트후문,127.0276681,37.48940367,0.0
10614,버스정류장,유원아파트,127.019711,37.49562949,0.0
10616,버스정류장,오거리,126.9970312,37.48875451,0.0
